,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Shared topic 11,Shared topic 12,Shared topic 13,Shared topic 14,Shared topic 15,H3K27ac private topic 1,H3K27ac private topic 2,H3K27ac private topic 3,H3K27ac private topic 4,H3K27ac private topic 5,H3K27ac private topic 6,H3K27ac private topic 8,H3K27ac private topic 9,H3K27ac private topic 10,H3K27me3 private topic 1,H3K27me3 private topic 2,H3K27me3 private topic 3,H3K27me3 private topic 4,H3K27me3 private topic 5,H3K27me3 private topic 9,H3K27me3 private topic 10
14,-0.5787549,0.44462675,1.2788461,-0.07994415,-0.24640566,-0.13620156,-0.16530076,-0.010276005,-0.3160668,-0.62537265,0.2625322,-0.7233949,0.2664579,-0.712027,-0.21299626,0.7669318,2.0565872,0.5576091,0.41381085,0.12203375,-0.9413969,2.5062423,0.3184716,1.1390922,1.4140463,1.3260207,-0.7119021,1.0133073,0.15520684,3.0127616,-0.4632086
15,-0.44636706,-0.37091997,-0.0667246,-0.48170692,-0.5840862,0.06928541,-0.19748275,-0.20195785,-0.46325317,-0.41405594,0.4173045,0.4230755,1.1164818,-0.40513253,1.5776405,-0.33956906,-0.28262442,-0.6119319,-0.64853793,-0.409569,-0.5747289,-0.06483202,-0.021729209,0.16834308,-0.08886394,-0.18708897,-0.29313827,-0.039035335,-0.24634987,0.57639325,-0.284119
16,-0.96143824,-0.2813389,-0.26373863,-0.9315741,-0.11812823,0.7159928,0.33706433,0.8431427,-0.41325694,-0.50994885,-0.48881137,0.06274614,-0.054488868,-0.96078956,0.36503345,0.71900105,1.9111274,-0.08317915,0.21364836,0.8459267,0.06523014,0.42563143,1.7001728,1.4049034,0.44800028,1.6525551,-0.017766086,0.23643501,0.30072588,0.98690784,2.1326742
17,-0.21447039,-0.13338345,-0.6453824,-0.60536075,1.1258237,0.44923165,2.0753694,-0.7498261,-0.34770334,-0.0155873,0.11126611,0.6285269,-0.21721959,-0.44925067,-0.2175827,-0.37109998,1.5190984,-0.05826696,-0.18561338,1.1540296,0.45215878,-0.69834733,1.9836198,1.8221985,0.26223552,1.7692406,-0.38221058,-0.37844184,-0.37949798,1.5810875,-0.12220123
18,-0.47965604,0.13579607,-0.4957912,-0.47231713,-0.7519937,0.6118846,0.726386,0.7408928,-0.20562431,-0.2122904,0.9677077,0.1294676,0.47499016,0.92914665,-0.068539456,0.14864932,2.308527,-0.23062554,-0.60754126,0.46144763,-0.80838263,0.48556244,2.700595,1.6727597,0.65148413,1.7356123,-0.30278978,0.3338058,0.32882056,1.8142062,1.4399227
19,-0.47817743,0.0014896095,-0.49133927,0.19157451,0.38048273,-0.6935826,1.771178,0.49269977,0.13710766,-0.30168453,-0.50377125,0.15908754,0.13294357,0.24505422,-0.22852361,0.85146165,1.8741313,-0.26278564,0.036432274,1.8210053,-0.039964445,1.3335075,1.2163986,0.83703536,0.22768104,1.6865643,-0.09788788,0.13912228,0.24832228,1.0848014,0.57736075
20,-0.6110118,0.17363475,0.37240902,-0.4946323,-0.6160404,0.41685206,0.20755422,0.3581757,-0.42020708,-0.49874443,0.5987526,-0.9562561,-0.06428546,-0.12025401,-0.07435903,1.4884557,1.9150572,-0.43243772,-0.6085375,0.5394841,-0.57453495,1.7843313,1.4598658,-0.04527499,1.3593102,1.2515126,-0.5983864,0.6696722,0.082596,2.4219816,-0.24990027
21,-1.0534894,0.16979226,-0.3253872,-1.1279118,-0.73785615,-0.5835941,-0.8667035,0.867991,-0.60278666,-0.77371603,0.33919084,0.26049536,-0.30099168,0.026431471,0.29723942,1.2953467,1.7186176,-0.40881982,-0.65793264,0.21141642,-0.63433987,1.4889288,1.1722858,-0.11521443,0.88287604,1.7522205,0.13953327,0.4620864,0.5546849,1.3665609,0.25527292
22,-0.5357381,0.17005438,0.20684014,-0.50709057,-0.23306537,0.7622807,-0.04338766,1.0063316,-0.44823366,-0.5251471,-0.47526652,0.24776007,0.026589364,-0.18166393,-0.029095061,0.010660046,1.6538138,0.18598315,-0.026149664,0.7244365,-0.18902214,0.035605337,2.8907712,0.091224544,0.8944213,1.6767998,-0.3223025,0.16102761,0.015528145,1.593671,2.9117687
23,-0.37377214,-0.38418356,-0.38735223,0.1776351,0.8594561,-0.015237719,2.4829302,-0.3524916,0.38093933,-0.004952982,-0.009014189,0.7169936,0.7783824,-0.24353579,-0.25664085,-0.07429044,1.1766789,-0.41456777,-0.024435602,1.7328087,0.30126184,0.008960598,1.4541103,0.7675649,0.2789499,1.6880479,-0.3023159,-0.6385153,-0.56228596,1.8326734,-0.38156155
24,-0.7410333,-0.7100013,-0.07860037,-0.57341564,-0.62105346,-0.45214847,0.2537718,0.0080090165,-0.62526363,-0.4613484,0.48864177,0.17048849,-0.1616584,-0.59040046,-0.18245566,-0.28137925,1.3399087,0.10830128,-0.45566624,0.5061353,-0.06300985,-0.6836027,2.1076586,1.7429806,0.31586006,1.6797068,-0.029761625,0.24481668,0.24420269,0.9714204,2.5852287
25,-0.71053886,-0.5558255,-0.35838747,-0.4579289,-0.5899808,-1.2041943,-0.4692194,-0.68097985,-0.2971443,-0.06869349,0.19485912,-0.43940586,0.92033625,1.3727946,2.705243,-0.23753695,-0.2025432,-0.79959613,-1.0831459,-0.5916072,-0.97593874,0.11275311,0.014216624,-0.44235545,-0.41853958,-0.45702493,-0.46470726,-0.21712445,-0.3335217,-0.19357426,-0.31582692
26,-0.71919376,0.030723667,-0.067307934,-1.0345904,-0.36816162,0.48760664,-0.40288284,0.5755864,-0.46262574,-0.67208004,0.0161497,0.3320462,-0.46879318,-0.836677,0.43111062,1.7127892,1.4041125,-0.90506893,-1.0167276,0.7166836,-0.22825538,0.21712908,2.604473,-0.31081024,1.4214745,1.1126422,-0.56276834,0.65995646,0.13072087,2.361087,-0.23414893
27,-0.5397311,0.097499564,-0.9914216,-0.24929404,-0.39878482,0.6948594,1.3684411,1.137805,-0.5642158,-0.3523479,0.279494,0.36128908,0.13498342,-0.09613434,0.07193325,-0.18366365,1.1119999,-0.3342222,-0.2251759,0.35550854,-0.43588465,0.53540057,2.3549976,1.9173228,1.0416399,1.7668084,-0.19631326,0.55966043,0.21296218,1.8127193,2.5194194
28,-0.62554574,-0.2878435,-0.7577659,-0.5150859,0.6067349,-0.06420353,2.354596,-0.9467444,-0.11286521,0.0007084571,-0.055047795,-0.10899125,0.041948378,-0.07069001,-0.32360062,-0.036209766,0.41664746,-0.11034216,-0.0850715,1.1956561,0.54677695,-0.4632962,0.4017768,2.739737,0.038427647,1.3961289,-0.2112988,-0.15089482,-0.012034732,0.8604009,0.39039454
29,-0.2767029,-0.32409218,-0.3608138,0.1482712,-0.10608518,-0.10799855,0.07256188,-0.49847525,2.7942176,0.39010197,-0.5318636,-0.23687167,-0.41562948,-0.3599863,-0.26574117,-0.83732563,-0.51533663,0.18415883,-0.3322156,-0.6714416,-0.18533634,-0.5440776,-0.58217967,-0.58635,-0.4430471,-0.6536177,-0.37592894,-0.39645547,-0.4899592,-0.3484945,-0.48720056
30,0.12877482,1.1835921,-0.08210577,0.95680124,0.1024838,-0.67181647,-0.7044695,-0.7319981,0.60138965,0.17292951,-0.29037064,-0.19909267,-0.2815074,-0.7657621,-0.5206267,0.26030698,0.48111767,-0.8177852,1.1030012,0.26598123,-0.5617598,0.3587673,-0.34803894,-0.2131492,-0.39678562,-0.2347417,-0.95660394,0.0814843,-0.7027373,0.7100674,-0.86787367
31,-0.52321106,0.45081165,-0.08341445,-0.34947422,-0.5402106,0.07592264,-0.42211473,1.2699218,-0.34766307,-0.44226637,0.9403393,-0.28421405,0.07879889,-0.90866756,-0.14776209,2.090271,1.7032812,-0.72130847,-1.1594809,0.66227984,-0.5867208,1.2421088,1.0201099,-0.25209484,0.47161537,1.4568319,-0.22752255,0.66540843,0.25991446,1.3428135,0.18826333
32,-0.9983913,-0.654496,0.56916964,-0.7910568,-0.6646775,0.038146853,-0.23343416,-0.3441196,-0.6825286,-0.6071278,-0.5445985,-0.27620292,-0.054370314,0.76252484,-0.07819284,0.026235746,2.196391,-0.33189887,-0.71428305,0.20545347,-0.87392884,0.10177662,2.9413376,1.367657,0.34880984,1.7130436,-0.691767,0.4454811,0.45118925,2.7640924,0.08452053
33,-0.20579688,-0.37721896,-1.0700332,-0.62334603,0.979915,-0.8784727,2.2479422,-1.449162,-0.11655158,0.17545985,-0.6123667,0.36960876,-0.07365991,-0.4787104,-0.29123303,0.42159048,1.025455,-0.41349536,-0.5285477,1.3204082,0.5583474,0.013235916,0.83715755,0.7289221,-0.119172014,0.6983789,0.12200171,-0.3216992,-0.13991386,0.64901006,-0.06213874
34,-0.37181315,0.14547193,1.982739,0.12103413,-0.48347044,1.088275,-0.42101872,0.10058361,-0.14399101,-0.12482179,-0.002457589,0.18863523,-0.36421764,-0.25367713,-0.08959073,0.48495078,1.373319,0.27459657,0.7272778,0.76720613,-0.57568187,0.20200628,1.0294905,0.26380357,0.37992898,1.8577218,-0.19322102,0.89697707,1.014881,1.5736481,-0.12052445
35,-0.28940168,0.16447563,-0.0029270574,-0.5004163,0.16946054,-0.11025536,0.85109615,1.0652466,-0.25630024,-0.8604041,-0.09346908,-0.2928309,-0.6276897,-0.2672727,-0.37598056,0.9987661,1.9105321,-0.70649046,-0.14100996,3.0776982,0.057286985,0.77989775,1.4183029,0.8754391,-0.03216107,1.0904149,0.16641752,0.13335626,0.1488862,0.29024547,2.090154
36,-0.3548359,3.1275556,-0.23645334,-0.49574268,0.14613342,-0.82189417,0.23665167,-0.4215251,-0.26867014,0.20862356,-0.26011658,0.69928753,-0.44786122,-0.19152048,-0.18000919,-0.0007926715,0.60488576,1.9153658,0.20478594,1.0222942,2.0087903,0.23185568,0.72943103,0.19361381,-0.6696726,-0.83922565,-0.8099208,0.5371866,-0.6235421,-0.8435981,-0.57776916
37,-0.37383628,-0.29724073,-0.41126478,-0.15094054,0.58964217,-0.17455667,1.6394453,-0.37769315,-0.51185673,0.048282817,-0.14146161,-0.71567696,-0.07622746,-1.0662131,-0.443071,0.37561008,1.0630077,-0.4171664,-0.14000814,1.8367121,1.301377,0.47269166,1.0358247,-0.061047513,0.44525218,2.1430964,-0.47742516,-0.6554849,-0.63988835,2.3303893,-0.47444126
38,-0.6418503,0.07605666,-0.23774964,-0.29705966,0.038707197,-0.20450386,1.0914313,-0.41871223,-0.40619695,-0.84005594,0.5065316,-0.1408023,-0.2998353,-0.35479277,-0.4944475,1.5333476,1.8384404,-0.4008958,-0.48176926,2.3690107,1.0140597,0.7758967,1.413923,0.84910405,0.51961833,1.8556509,1.1580065,0.7843618,0.9678926,0.7638973,0.33697844
39,2.2573123,-0.3912089,-0.4537187,0.91010267,-0.12460095,-0.41655117,-0.27645308,-0.55021125,1.2847521,0.92716926,-0.53864294,0.00051145256,-0.08946414,-0.20926583,-0.37192798,-0.69025654,0.08245528,0.5083824,0.32990333,0.00028286656,0.34727776,-0.39614388,-0.269812,-0.048401296,-1.6502221,-1.544648,-1.2162448,-1.2216266,-1.276028,-1.1919849,-1.1384395
40,0.02245915,-0.642649,-0.69241357,0.97144604,2.454807,-0.1598636,-0.25179207,-0.47796595,1.6977094,0.49389017,-0.4552042,-0.28486913,-0.032761216,-0.20534514,-0.23636994,-0.74682546,-0.26697555,0.26527986,0.006707702,-0.12245396,-0.2358956,-0.49004084,-0.14500767,-0.49838135,-0.52872175,-0.73448,-0.38415542,-0.49056104,-0.6189073,-0.39369556,-0.5553997
41,-0.68401194,-0.42163002,-0.017929379,-0.61115557,-1.0572193,0.50672287,0.44035384,-0.39608002,-0.5725175,-0.7309844,0.5552994,-1.0653068,-0.085109174,0.68696725,0.82650465,-0.1550424,2.0231016,-0.42674223,-0.79333425,-0.026527882,-1.0673618,0.1658366,2.7826047,1.3164196,0.22084123,1.2012463,-0.6786529,0.39838463,0.22930737,2.442386,-0.1254026
42,-0.37561238,-0.35092884,-0.5307581,-0.5721856,0.17041293,0.6216849,-0.09067669,0.061533347,-0.4464422,-0.5420838,-0.15509415,-0.9176261,0.84360933,1.230046,2.8327956,-0.8150296,-0.9095122,-0.8077859,-1.0228949,-0.6916263,-0.88759696,-0.84079516,-0.42901313,-0.5369112,-0.16507171,-0.3913025,-0.3085845,-0.5860863,-0.15338223,0.53181934,-0.3154556
43,-0.4579379,-0.60771996,0.2742568,-0.41643405,-0.5117998,1.0405824,0.94536585,0.19448373,-0.54510045,-0.7975267,1.1405897,-0.17288364,-0.46789977,-0.91312706,-0.4566462,0.8964552,2.4866033,-0.2413141,-0.6648775,1.8849754,-0.19684392,0.6027215,1.717022,3.0993109,0.52148056,1.6671773,-0.6720076,0.51035935,0.6793078,2.6843503,0.012605807
44,-0.8385229,-0.39892897,0.09524119,-0.77045876,-0.8523397,0.31695497,0.2620353,-0.5334506,-0.64361113,-0.610804,1.3763145,-0.29753965,-0.18989013,-0.4297229,-0.36047027,0.7421578,1.898491,-0.22241907,-0.61996263,1.3878562,-0.31681034,0.38349894,1.4003726,2.396026,0.33720627,1.740196,-0.6561419,0.6278962,0.29377905,2.7307458,0.03546943
45,1.864075,-0.45994607,-0.7229656,1.7755551,0.9676288,-0.60742617,-0.282204,-0.714312,1.6411339,0.5988314,-0.4856464,-0.5558065,0.13141361,-0.50197923,-0.41754523,-0.47104436,-0.06382604,0.09416775,0.27047893,-0.37188876,-0.17977235,-0.19748956,-0.5856186,-0.28628555,-1.022558,-1.3155866,-0.7732314,-1.242249,-1.0354613,-1.0214769,-0.9131355
46,-0.7970259,0.411202,-0.35697952,-0.4004792,-0.7248938,0.26311013,-0.044922806,-0.32618576,-0.4919132,-0.5834497,1.045295,-0.18338369,0.1213509,-0.017112065,-0.24599917,2.2287345,1.9765447,0.053093318,0.09453034,0.24449725,-0.7398532,1.5492864,1.4829329,1.2881479,2.2490175,0.756238,-0.6510067,-0.091589,-0.51496136,1.3097014,0.21637742
47,-1.4101253,-0.07400295,-0.3197686,-1.2990041,-0.030348063,-0.6391705,0.5532752,-0.21209198,-0.70283675,-0.39015317,-0.39005464,-0.6488507,-1.389821,-0.95180726,-0.5613596,1.0520118,1.8228393,0.17073488,-0.0977201,2.732517,0.7432275,0.97049016,1.4478786,0.80636513,0.21491471,1.3038933,0.04280789,-0.017667979,0.048173252,0.5671924,2.759595
48,-0.7070953,0.6889907,-0.64514124,-0.24878845,-0.30861694,-1.0086439,1.519211,0.5173404,-0.5080491,-0.7765544,-1.5071096,-0.19382256,-0.81845653,-0.66329664,-0.36365086,0.4146733,1.6444384,0.4895783,0.18064529,2.3953292,0.48057243,1.2261513,0.9795606,0.78271395,-0.0313596,1.4191141,0.14734589,0.17202778,0.4876965,0.36827114,2.0781536
49,-0.33020505,-0.5018849,-0.30375245,-0.5141413,-0.28346235,0.22353764,-0.7817843,-0.5917878,-0.41725105,-0.15323637,0.53999615,0.4198146,-0.0061768293,1.3050196,2.9364004,-0.2765688,-0.31927097,-0.8436935,-0.83318853,-0.44115424,-0.82337266,-0.37179154,0.008465689,-0.09086967,-0.055655446,-0.19354466,-0.06048831,-0.19370505,-0.20047379,0.044230353,-0.095023595
50,-0.4105484,-0.021381974,-0.41058272,-0.22513482,-0.88567895,0.4996305,1.1515443,-0.4962912,-0.26495722,-0.004666671,-0.54451895,-0.14109999,-0.25413066,-0.42653343,-0.12347302,0.9669464,1.2331531,-0.28295982,-0.26070634,2.2727187,1.7719682,0.15431415,0.61458886,0.19288023,0.5068387,2.1633203,0.93352306,0.88835263,1.0795679,0.91996485,-0.07443619
51,-0.39208162,0.45395362,-0.8367704,-1.3528299,-0.69893336,-0.8279183,1.0088127,-0.20918372,-0.685361,-0.7962589,-0.22401336,-0.54463154,-0.39902171,-0.67350286,-0.5780908,1.760052,1.8012308,-0.35983017,-0.499033,2.5554574,0.67277694,0.30600196,1.5870347,0.8314203,0.39325988,1.7285045,1.7984985,1.4656323,0.31312865,0.79384047,0.23695333
52,-0.8717673,0.62536466,-0.44678953,-0.4565714,-0.3269296,-0.4184625,0.22987725,0.8920738,-0.37802136,-0.6212078,0.2865519,-0.038381103,0.2416997,-0.16576767,0.19240083,1.6099625,2.0278547,-0.7671166,-0.7891185,0.07092931,-0.75388026,1.9912844,1.2676777,-0.3420704,0.55718803,1.3761686,0.38549587,0.53856134,0.48604327,0.28371838,0.63111246
53,-0.21310416,-0.1692664,-1.0183346,-0.08528548,-0.4464239,-0.055139028,-0.3338284,-0.5194029,-0.2822222,-0.63554275,-0.05629313,0.89915687,1.4231266,1.8522406,1.1772858,-0.72148395,-0.795616,-1.1203951,-1.0154343,-0.72242075,-0.9580162,-0.28669557,-0.26287806,-0.5852125,-0.5632013,-0.6194095,-0.92220485,-0.20862074,-0.47239438,-0.04101693,-0.7099774
54,-0.5874546,-0.5165422,-0.06556904,0.27437988,0.003268361,-0.47377157,2.2313018,-0.4071209,0.22243962,-0.31766567,-0.70408314,0.12809896,-0.04747875,-0.4559252,-0.0342029,-0.0761004,1.090831,-0.13750458,0.18415031,1.1067084,1.2265607,-0.1289819,0.514132,1.7592701,-0.2909131,0.8657074,0.08055786,-0.23837312,-0.01062875,0.48801515,0.8735239
55,-0.890405,-0.5496072,-0.88328195,-0.55747384,0.04257869,0.49060023,0.464292,0.6465686,-0.5735843,-1.0600636,-0.33987933,-0.17009343,-0.5761568,-0.9956366,-0.3904883,1.178617,2.4777236,0.72187966,0.14034496,1.5734401,0.23644508,0.9569402,3.620881,-0.10811095,1.654564,2.2825708,-0.48948374,0.7822736,0.25112128,2.8741612,2.6720057
56,-0.9978321,-0.2476864,-0.46823895,-0.91754484,-0.6037665,1.2535868,-1.0850486,0.44428697,-0.49419433,-1.0219405,-0.27541536,0.7251643,0.4822231,-0.43227702,-0.1448377,2.3939996,1.873487,0.24803737,-0.08908551,0.79395413,-0.327829,1.80642,1.7656474,-0.28015998,2.2424953,0.8490899,-0.5104915,-0.98232687,-0.10006861,1.3819518,0.09706571
57,-0.6616727,-0.3613186,-0.39647728,-0.18606073,-0.3906337,0.031964403,-0.4347859,0.025656879,-0.3021614,-0.66198653,1.148735,-0.15993476,0.044670537,1.1193423,0.8948117,-0.63718295,-0.028059911,0.009939769,-0.81085914,-0.611186,-0.66715497,-0.61673415,0.6717651,-0.39298126,-0.6668913,-0.55536073,-0.67134535,-0.17326072,-0.33271798,-0.107144,-0.4160298
58,-0.43563455,0.44392985,-0.2414082,-0.9715779,-0.20307624,-0.29584974,1.2178522,1.0516545,-0.65395427,-0.35240233,-1.0993582,-0.93839633,-0.06362775,-0.8914548,-0.22300223,0.9665403,1.8827438,-0.71259916,-0.14290051,3.0209615,0.04356565,0.7368546,1.3992374,0.8903167,0.17928474,0.94918025,0.26313883,0.5907645,0.15898685,0.063685,2.77979
59,-0.7612779,-0.41779387,0.09387471,-0.19861886,-0.2543268,0.41365823,1.5430872,0.012221986,-0.2442242,-0.58301955,-0.40004084,-0.8539767,-0.026079297,0.28867626,-0.3590181,0.1545188,1.7649938,-0.57823634,0.12079156,1.4930799,-0.15514897,0.9774605,1.62455,0.376107,0.18672779,1.0248656,-0.12830526,-0.104122885,-0.04338356,0.49467152,2.4066017
60,-0.6551768,-0.24804202,-0.114918984,-0.5009376,-0.6328254,0.4198196,0.45245808,0.40631938,-0.48702848,-0.72643936,-0.38969392,-0.16258429,0.05511956,1.9014242,0.53894913,-0.33347097,1.110106,-0.621877,-0.78493744,-0.16214259,-0.9727944,-0.09445106,1.8147154,0.8913905,-0.35690817,0.28781736,-1.0098196,-0.22541068,-0.2884606,1.8322692,-0.6355857
61,-0.37962794,0.19395743,1.1841547,-0.52341527,-0.6562819,-0.7170112,0.4415505,-0.5373915,-0.5022799,-0.43890923,-0.25766954,0.5099225,0.5141945,0.25665283,-0.22373448,1.2883676,1.6160961,0.018226001,1.0061712,1.3558027,-0.1530772,1.0869081,0.12128787,2.6177442,0.5998911,1.3403859,-0.43693295,0.8169412,1.6879898,2.1828115,-0.32910722
62,-0.25786048,-0.26795202,-0.33490688,2.0445962,-0.0007820204,0.28254694,-0.22780165,-0.41711313,1.9795529,0.16375019,-0.36149627,0.11829413,-0.23198733,-0.37574598,-0.37732625,-0.5659,0.016221577,0.22613965,0.281475,-0.36013967,-0.22243766,-0.34556141,-0.32017666,-0.24866998,0.11012119,-0.5450914,-0.35763678,-0.018689089,-0.39455223,-0.23823716,-0.41723797
63,-0.54998916,0.33933008,-0.65261155,-1.0021046,-0.84776217,-0.48446268,-0.6004684,0.7761241,-0.687764,-0.67717654,1.0400412,-1.1400365,0.2959999,-0.73327875,0.10417044,2.4358451,1.2219408,-0.8325043,-0.8626797,0.31162095,0.07598785,0.07975422,0.57408667,-0.37684703,1.6200317,1.2717915,-0.50024545,0.9054862,-0.039637037,2.7540858,-0.32981175
64,-0.24546081,-0.49898592,-0.7784629,0.18702343,2.4488459,-0.635825,1.8322515,-0.70851207,0.052801244,0.42377678,-0.20690587,0.06461761,-0.2515594,-0.5739211,-0.31295085,-0.46864107,0.00691715,-0.2287861,-0.26869783,0.4694774,1.277268,-0.40232468,-0.48539633,-0.8016114,-0.18221433,-0.3201736,0.7232491,-0.62318057,-0.5768035,-0.29706666,-0.37552825
65,-0.6698892,0.41251665,-0.064506084,-0.20589142,-0.5873429,-1.1534133,0.51445365,0.26111013,-0.43463588,-0.35649607,0.33918002,-0.11647268,-0.052182853,-0.43145072,-0.59754145,-0.06427159,1.5268545,-0.37820286,0.092482306,2.126513,0.28089756,0.91300464,1.3442404,0.61820185,-0.19461611,1.3461865,0.10548647,0.14003916,0.025063528,0.46331188,1.876441
66,-0.4754675,-0.28691447,-0.2962037,-0.49949723,-0.3377055,0.13739365,-0.27324682,-0.24130431,-0.43262804,-0.36377925,1.8724957,-0.07759985,0.13750084,0.33298957,-0.04923008,2.4971824,0.8927513,-0.5317906,-0.80334663,0.06418171,0.18873556,-0.0032515367,-0.019416977,-0.41634357,0.6885267,0.8215223,0.005059291,-0.36236522,0.18593118,0.4283968,0.057862118
67,-0.5734162,-0.37586516,-0.27969208,-0.45196068,-0.4987905,0.46512455,-0.31030962,-0.43754524,-0.39985752,-0.3028694,0.78429484,-1.3674617,0.045529768,1.8635129,0.92413765,-0.24284318,-0.2191412,-0.7815522,-0.9803204,-0.6738763,-0.888288,0.20549871,0.26260555,0.32277665,-0.53643364,-0.5496726,-0.9946728,-0.61645114,-0.2825267,0.5231946,-0.5355423
68,-0.73650664,-0.28491932,-0.10119243,-0.11204037,0.18738365,0.5366415,0.31966424,0.24681962,-0.36169884,-0.057207815,-0.3741889,-0.56670254,-0.492421,-0.57088095,-0.28751424,0.40578592,1.75691,-0.27488372,0.37550375,3.2179666,0.22550356,1.0384026,2.8922315,0.36770993,-0.27478847,0.834471,-0.14290386,-0.03902378,-0.43992835,0.33246616,2.290689
69,-0.8442153,0.20672171,-0.8042001,-0.11863163,-0.1890462,-0.34744528,-0.690827,0.8958657,-0.4704392,-0.64973176,-0.14782906,0.07040964,-0.66416985,-0.9779724,-0.25389385,0.42747587,1.9797273,-0.17234659,0.3642298,2.4432814,0.07404438,1.8382503,2.994342,0.39080015,0.14663054,1.698191,0.34610206,0.30842638,0.43472496,0.63119596,2.7281313
70,-0.7230619,1.7167616,1.0930517,-0.30535564,-0.72982866,-0.11515075,-0.44092923,-0.751304,-0.44036263,-0.899486,-0.57764107,0.14222726,0.14800557,0.037151754,-0.4503302,0.30957955,2.2437794,0.011406158,1.3755573,1.3039181,-0.67393655,0.11210847,2.663506,-0.15140387,-0.31669712,0.5335971,-0.63087326,1.2246566,-0.17722227,2.5215905,-0.5811114
71,-0.7336552,0.59905744,-0.14038296,-0.69503665,-1.031582,-0.71490705,-0.019175805,0.9097899,-0.29238528,-0.59229136,0.011813879,-0.038285337,-0.61412394,-0.45789805,0.008370936,2.533283,1.1018083,-0.74715286,-0.8982021,0.03108377,0.021248464,0.08741026,0.2476559,-0.38959625,1.1690272,2.4028432,0.08930139,0.60970503,0.453261,1.9042189,0.22148037
72,-0.77606654,-0.48417473,0.8665852,-0.5098719,-1.2624962,0.40272737,-0.36899307,-0.32319888,-0.83256245,-0.6135695,0.7765695,-0.39449376,0.13344309,-0.37189916,0.06308128,2.1586072,2.4435046,0.53618145,0.32087988,0.7531555,-0.49265885,2.1333249,2.657838,0.027113028,2.2247336,0.6227665,-0.8183634,-0.7269276,-0.010595446,1.2956356,0.044424634
73,-0.81319344,-0.102044806,-0.89871013,-0.1582461,-0.1865049,0.0013223737,0.83765507,1.1993085,-0.45696443,-0.60832775,-0.33789834,-0.48650712,-0.0220621,0.53741515,-0.11022703,1.7197746,0.35090092,-0.64917344,0.3028888,0.67999166,-0.13278247,-0.5127739,2.4123676,0.2341327,0.28883162,1.2211536,0.07461256,-0.2821586,0.18848734,0.7255342,1.8361647
74,-0.34988126,0.17807727,0.103804104,-0.21483155,-0.21711984,0.2113375,-0.5712695,0.019486204,-0.34862164,-0.3024881,1.720819,0.27837163,0.070189536,0.3186029,-0.060060773,1.1678268,1.1929889,-0.9443782,-0.8075941,0.5809841,-0.573397,0.8380659,2.0929685,-0.3526459,0.73227924,1.8354638,0.12286856,0.21228367,0.647213,1.5969886,-0.10943359
75,-0.49264556,-0.5845679,0.013546567,-0.4067488,-0.57588655,-0.57485867,0.30806524,0.16335373,-0.48646855,-0.4844399,0.40322253,-0.09263163,-0.38676608,1.0271186,0.69674516,0.32628214,0.099314354,-1.0033442,-0.6373841,0.50679207,-0.09462447,0.39784074,1.9844521,-0.3065315,1.1264678,0.8365219,0.15461929,-0.63920623,-0.08225114,0.82204276,1.4381558
76,-0.7708807,-0.5469514,-0.7384074,-0.9134517,-0.4528578,0.14445946,-0.3114716,0.6732435,-0.19819908,-1.1795053,-0.46942914,-0.7608553,-0.070895925,-0.6289727,0.25691962,-0.038240056,0.98742646,-0.6493737,-0.3423596,0.79187655,-0.2531058,-0.85210955,3.0042503,0.61836773,0.05720064,1.2940726,-0.46639916,-0.62622654,-0.17125306,1.1316776,2.3465936
77,-0.41015682,-0.0280298,-0.062567666,-0.5705541,0.15607171,-0.19105865,0.5136106,-0.2696476,-0.036773577,-0.3040932,-0.7785589,-0.17500567,-0.6969414,-0.10303339,-0.3435165,0.44065478,1.4915346,-0.2359758,-0.39381257,1.6147518,2.0506492,1.9521853,0.63389546,0.672794,0.7043297,1.9971642,1.7096733,0.5018487,0.92209166,0.86522925,-0.44578674
78,-0.3623929,0.67889255,-0.17689697,-0.32695103,0.5969501,-0.26310176,1.229743,1.7752125,-0.15668689,0.25322488,-0.21344136,-0.06404306,0.09575857,0.116812624,-0.12899996,0.41879228,1.2757951,-0.35848498,0.09581923,1.4032446,0.29507548,0.6560631,0.9146642,0.34784186,-0.09501498,1.0142417,0.8896105,0.198853,0.4056513,-0.00828749,1.7838904
79,-0.5617329,0.777292,-1.0341606,-0.24466407,-0.10665578,0.21410096,0.875112,1.204084,-0.3661694,-1.2265545,0.02096966,-0.28904802,0.13721916,-0.5291767,-0.70637184,0.1993537,1.9322963,0.8275124,0.301186,2.9259102,0.85616463,1.7699187,1.2722869,0.8084843,-0.10207293,1.547708,0.44868776,0.0927293,-0.106951654,0.62697846,2.3997097
80,-0.7565786,-0.0806932,0.117941156,-0.0858672,0.24107566,-0.97213006,0.9823861,-0.03977444,-0.24999796,-0.8405321,-0.45648834,-0.3275174,0.37392727,-0.5925404,-0.5688658,0.5031859,1.615301,-0.43012074,-0.42355642,1.6096674,2.0875397,2.0961826,0.6151182,0.7043612,0.47061276,0.95313656,2.110193,0.3973947,-0.29298773,0.2116636,-0.46219388
